country,cluster,date,upper_bound,forecast,lower_bound
Country_g,Product_14,2018-04-01,31571.1759307218,28474.4141955714,25411.4962920115
Country_g,Product_22,2017-08-01,14011.86240864,10390.4937837543,6780.30135515564
Country_e,Product_70,2018-08-01,6902624.81883805,5087460.08149071,3410593.17527809
Country_h,Product_24,2017-09-01,3480.13055372468,2265.59755741076,1012.80351523335
Country_i,Product_90,2017-10-01,2195269402.99998,1891001356.6271,1606803673.50356
Country_d,Product_54,2018-10-01,1124146448.22469,956941874.474242,791282511.048025
Country_a,Product_23,2019-01-01,151897.281008453,142293.029936436,132983.169299599
Country_b,Product_11,2018-02-01,5004892.1492374,4611524.87974297,4237604.42367032
Country_a,Product_18,2018-04-01,11648.9032177382,9904.96507090247,8022.21194621123
Country_g,Product_1,2018-10-01,1095972.50056304,955774.192551888,823564.390251197
Country_e,Product_41,2018-01-01,278000864.973208,231600075.769615,181758664.117273
Country_a,Product_4,2018-06-01,2782715.6945609,821240.965122821,0
Country_b,Product_31,2018-06-01,79144.1701879964,63254.1417296969,47881.9449075208
Country_j,Product_11,2017-11-01,23546.5163041539,0,0
Country_i,Product_65,2019-03-01,59802.0298854633,52948.1218653736,46411.490657018
Country_h,Product_54,2019-06-01,1337803784.83495,1143391967.31139,953826676.263568
Country_j,Product_26,2018-04-01,45379049.5435612,42987491.7699197,40233625.0183832
Country_b,Product_42,2018-08-01,981572250.143978,926780573.596458,872052340.995692
Country_d,Product_20,2018-04-01,3860923.84907819,3773605.93228208,3686121.19167675
Country_f,Product_12,2018-12-01,182494.633962786,170028.826449061,158323.107921822
Country_f,Product_80,2018-04-01,5235241.32618477,4001292.8032403,2776215.10787157
Country_b,Product_36,2017-08-01,1758382411.68989,1606299497.06546,1456542574.50151
Country_f,Product_13,2019-06-01,95650738.7178369,79982591.0494914,63110228.6814
Country_a,Product_10,2018-05-01,397.592605474746,155.708782457251,0
Country_h,Product_13,2018-09-01,54348881.2391981,41085976.4184853,27553540.3437477
Country_a,Product_14,2018-02-01,22059.1604214631,19410.0072289206,16629.808299773
Country_f,Product_12,2017-08-01,138758.948665851,128043.667666528,116318.760794867
Country_a,Product_12,2018-12-01,87429.0674089485,83685.8938883047,79959.0272168094
Country_g,Product_65,2018-04-01,11247.4151701375,9604.08924134672,7776.84282175169
Country_a,Product_30,2018-06-01,5002859.48514084,4686803.49230358,4359479.67691569
Country_e,Product_42,2019-06-01,60414139.6648533,51272272.6364848,41158068.2743735
Country_h,Product_29,2017-12-01,20434139.3753057,19557372.9397227,18652909.938705
Country_d,Product_62,2019-04-01,113636734.917052,102814475.926644,92168136.0601418
Country_c,Product_51,2019-01-01,1492583.80101826,1247975.83746997,1019471.17223588
Country_e,Product_18,2018-09-01,518.094505907212,439.158627566023,360.839088027566
Country_i,Product_32,2018-01-01,12946097.144829,10297426.0004642,7689018.14874036
Country_f,Product_52,2018-07-01,16390179.8575617,14619531.6240903,12849073.5693934
Country_j,Product_20,2017-11-01,2589830.27086409,2495966.04811533,2413704.23110302
Country_a,Product_30,2018-03-01,4617764.71490613,4302953.41422147,3982002.07333602
Country_a,Product_16,2017-08-01,1068874.08646295,1004906.65040994,939658.291596734
Country_d,Product_64,2018-04-01,82326.1659417833,67706.9586758113,51748.1030658019
Country_b,Product_36,2018-07-01,1873618284.61538,1710179939.25349,1560141250.60445
Country_g,Product_1,2019-01-01,1028359.24381203,879780.802755523,742539.105195319
Country_b,Product_31,2019-05-01,79610.1942923738,64596.9539122823,48725.6447793752
Country_e,Product_34,2018-11-01,117685104.085754,66100479.39657,17971464.1344864
Country_i,Product_29,2018-06-01,179326733.952628,173645074.560836,167236848.221261
Country_f,Product_23,2018-08-01,183360.371609905,148030.276859788,111136.694917408
Country_j,Product_22,2018-06-01,8767.64104217441,6599.06640896073,4507.56016561791
Country_d,Product_14,2018-08-01,91714.7424694447,83252.9764589315,74759.9811546752
Country_a,Product_19,2018-05-01,78189220.7776278,58224399.8764026,36379084.2119589
Country_h,Product_30,2018-07-01,7700556.37289855,7491231.5002119,7276462.6557217
Country_b,Product_43,2018-01-01,6398024544.48878,5720247779.80225,5051484170.10849
Country_f,Product_24,2018-12-01,23087.2185237966,21549.4148842556,19941.8056286629
Country_b,Product_33,2018-08-01,460529450.258078,406395002.540227,347857406.321018
Country_d,Product_64,2019-06-01,71888.2577372447,53757.0025271772,35839.637816624
Country_a,Product_10,2019-06-01,325.773049284062,68.0200163941113,0
Country_c,Product_12,2018-11-01,204210.003421121,196657.739775099,188756.50180244
Country_h,Product_16,2018-08-01,1507909.97795747,1425361.23014036,1334257.00413083
Country_f,Product_30,2017-10-01,3282883.26668257,3119149.38735251,2966659.47667151
Country_a,Product_5,2018-09-01,137770416.811608,92878485.1392828,49426801.1926582
Country_a,Product_31,2019-02-01,0,0,0
Country_d,Product_11,2018-07-01,33091.7246728191,0,0
Country_e,Product_12,2018-11-01,2212.47237829427,2003.51287918374,1784.63625553418
Country_d,Product_24,2018-12-01,8804.35550217768,8023.06540732609,7212.15543220526
Country_g,Product_86,2018-05-01,12812388.4942481,9306755.9740695,5411012.13934354
Country_h,Product_11,2017-09-01,3013338.76914834,2623496.53670444,2263396.69636954
Country_c,Product_16,2019-01-01,4039845.18938981,3944515.90431514,3850544.41573288
Country_b,Product_4,2019-02-01,44807816.8105964,28123887.9714839,11453229.1179615
Country_i,Product_29,2018-05-01,198114415.271895,192075276.155413,186038148.970263
Country_i,Product_39,2018-09-01,10329182.8390218,6874568.91511416,3417274.76627746
Country_a,Product_9,2018-02-01,25272679.162178,20380872.5946791,16211373.4645701
Country_c,Product_22,2018-10-01,5639.62622577853,4997.38147630962,4371.00372402168
Country_a,Product_22,2019-03-01,0,0,0
Country_g,Product_36,2018-10-01,1226670451.35074,642496616.499118,57412785.0841471
Country_h,Product_7,2018-05-01,3513655001.74292,3161729593.19235,2805657257.87741
Country_e,Product_42,2018-01-01,63742467.2441851,54854063.503549,44926393.9549241
Country_d,Product_57,2019-05-01,195913.834805142,176309.80721241,157906.777514128
Country_f,Product_75,2018-08-01,873173784.174102,0,0
Country_g,Product_30,2018-04-01,3729790.46840061,3353082.85663971,2958004.76269708
Country_e,Product_69,2019-04-01,21573.2439393306,15594.2428295293,9858.39861300073
Country_f,Product_82,2018-04-01,4065467230.0554,3639778129.71804,3227750937.7382
Country_c,Product_1,2018-12-01,1178725.65129163,1101092.49970521,1026838.5615623
Country_f,Product_1,2019-06-01,585169.862021615,474032.95458706,359241.092700238
Country_b,Product_35,2018-04-01,2226144.79337291,1951189.59817152,1668042.2301086
Country_c,Product_51,2018-03-01,1285259.05398836,1054197.57489116,807871.521753185
Country_g,Product_31,2018-10-01,10040.7829008059,0,0
Country_b,Product_34,2019-02-01,6108055055.08633,5521629537.60806,4910700539.10254
Country_g,Product_23,2019-02-01,87697.638688877,73317.8728042297,58410.9455811864
Country_e,Product_72,2019-05-01,37277716.1491122,32889071.3563903,28561320.8678287
Country_f,Product_18,2017-12-01,9858.51692083175,8445.76611362606,7155.7327305384
Country_d,Product_62,2018-08-01,115765693.803832,105190555.394471,94625092.921381
Country_g,Product_85,2019-01-01,76492310.5229102,70672101.7135268,64425629.9162817
Country_d,Product_1,2018-05-01,311267.536187671,184599.867081115,58736.0698523924
Country_h,Product_4,2018-09-01,1995989.82619214,1569129.15408982,1144290.9552318
Country_a,Product_2,2017-09-01,132773699.573633,108184009.552643,85525785.6583557
Country_i,Product_14,2018-05-01,299361.183599008,283219.412968832,266761.459912982
Country_i,Product_61,2018-04-01,533515409.482964,195398290.717561,0
Country_a,Product_26,2018-11-01,22379597.8689964,20985705.0004801,19593700.2938667
Country_h,Product_55,2018-03-01,81004.9661691599,76554.9590866362,72422.3456686723
Country_f,Product_24,2018-09-01,22432.3128438767,20963.5507720334,19527.8111589713
Country_j,Product_23,2018-09-01,128181.692175861,121736.098087736,115720.137813568
Country_f,Product_9,2017-08-01,127734917.011683,112836411.64551,97489780.8548984
Country_g,Product_69,2019-01-01,260392.635728406,192158.64070908,121854.651769178
Country_c,Product_52,2017-09-01,10097238.9720989,10030558.8632529,9960071.48331948
Country_a,Product_21,2017-10-01,228277.068962389,218078.528566514,208516.669859495
Country_j,Product_9,2017-08-01,60468430.8997901,52380165.553394,44338487.7504345
Country_b,Product_34,2018-06-01,6430246004.64923,5831209540.68599,5243696909.64757
Country_i,Product_57,2019-01-01,600986.91443568,472012.816379699,345695.87053215
Country_b,Product_42,2019-01-01,1145106769.67167,1091269585.54756,1033403291.06391
Country_c,Product_18,2018-07-01,36618.7535430639,32566.2606705246,28536.4389736935
Country_d,Product_43,2018-06-01,216057713.943233,0,0
Country_c,Product_47,2018-07-01,3130936311.62615,3007037694.64028,2877869023.68595
Country_i,Product_58,2017-11-01,749648.290278737,715810.368934849,682949.031676461
Country_c,Product_27,2018-03-01,509435051.906674,487323678.442271,464284849.120614
Country_a,Product_14,2018-01-01,23928.5981124941,21235.9047514899,18497.1021225097
Country_f,Product_77,2018-12-01,0,0,0
Country_f,Product_62,2018-01-01,95434937.5862522,71107175.8305871,47503474.3077637
Country_f,Product_1,2018-10-01,637977.568333465,536702.808848959,438195.015959672
Country_f,Product_81,2017-10-01,98076671.6168808,80688632.1996672,65010855.4384612
Country_e,Product_72,2019-04-01,35205930.0846355,30912697.9360539,26515384.0065931
Country_f,Product_60,2019-03-01,117181.553014439,20232.4697087183,0
Country_f,Product_61,2017-10-01,396446220.683712,367178075.240083,334684785.544
Country_a,Product_10,2017-11-01,675.842794779865,414.022309631053,167.44448973981
Country_b,Product_41,2018-12-01,3978811651.2735,3436997725.89557,2871989371.15972
Country_b,Product_23,2018-06-01,201431.231417233,73350.543882701,0
Country_j,Product_18,2019-03-01,22791.7662355661,20947.6561882417,19160.4660310575
Country_c,Product_51,2017-10-01,1656492.03973829,1416694.22470108,1170813.13903007
Country_c,Product_22,2018-03-01,5344.79987603101,4716.64047237373,4041.72646666538
Country_f,Product_73,2018-01-01,557344750.687703,407420386.60688,256975479.708789
Country_a,Product_4,2019-05-01,2546558.70753132,681303.137216323,0
Country_i,Product_20,2019-01-01,18795914.8709587,18237140.5560162,17650778.1405467
Country_d,Product_60,2018-02-01,773929.991525369,645549.519967482,513296.180424266
Country_h,Product_1,2018-01-01,347053.050129464,314754.327352584,283592.136389432
Country_j,Product_26,2017-09-01,44009032.7518562,41407318.6511672,38652620.0644593
Country_f,Product_60,2018-11-01,194801.662915767,93911.4516927405,0
Country_a,Product_12,2019-02-01,92345.3326423958,88912.9551684516,85129.3303454009
Country_h,Product_54,2019-02-01,1095345851.56792,901482285.377449,710315980.501852
Country_b,Product_1,2019-01-01,526546.911039326,248459.456184456,0
Country_g,Product_35,2019-05-01,45348352.8609682,39420956.4096024,33203212.7612278
Country_g,Product_3,2019-01-01,2115161.19694859,1833652.65436433,1544305.33804608
Country_i,Product_52,2018-10-01,20928060.7373787,20041185.3306969,19206276.1993392
Country_a,Product_9,2019-02-01,20205622.6081548,15788126.0925335,11233760.1836556
Country_d,Product_61,2018-01-01,435343544.879083,406934631.039744,378667998.863732
Country_c,Product_16,2019-03-01,4137625.55674925,4034289.73477122,3922168.67422392
Country_g,Product_14,2018-11-01,31119.8804841829,27982.2973809176,24628.5894625046
Country_i,Product_1,2018-10-01,1987280.31970078,1604898.35425053,1260408.66943953
Country_a,Product_17,2018-06-01,31525651.8507355,27059816.0797494,22561933.8057943
Country_f,Product_53,2019-06-01,291239.529441461,242428.878078917,192329.208511252
Country_i,Product_24,2018-07-01,6264.65731242778,4731.80382388844,3238.79235632566
Country_f,Product_30,2018-07-01,4384937.56512872,4219767.86432108,4050411.21789489
Country_j,Product_93,2017-12-01,253005072.107341,226593504.82046,198411915.122848
Country_g,Product_73,2017-08-01,1089186448.65213,835592894.678746,601886839.132357
Country_g,Product_3,2018-08-01,2026633.18401411,1758750.5239908,1468601.69617387
Country_e,Product_67,2018-09-01,30980082.4843879,25078965.2834286,18657982.4910938
Country_f,Product_37,2017-08-01,58796262.0123555,47209126.4519789,35876113.8333199
Country_a,Product_13,2018-09-01,20439498.3818937,15164531.7031554,9433151.5322487
Country_d,Product_28,2018-07-01,12031367.6776645,11061733.8099077,10050455.6490973
Country_c,Product_46,2018-02-01,1163947957.34376,574109480.213292,12535407.8842352
Country_a,Product_10,2017-10-01,593.84497699235,347.269397355806,95.5311588455194
Country_c,Product_16,2017-11-01,3137036.22961955,3064459.96386665,2991667.22080068
Country_g,Product_14,2017-10-01,28994.0034400894,25844.677570104,22807.267758085
Country_f,Product_74,2019-02-01,363610578.349129,280786672.46674,203365663.065486
Country_d,Product_43,2019-06-01,38711532.8588283,0,0
Country_f,Product_67,2018-09-01,39961567.0604291,28330948.5426492,16609024.0889656
Country_e,Product_34,2018-03-01,111693466.601446,61539299.4968482,9718993.73438037
Country_h,Product_7,2018-07-01,3369278848.8447,3021251030.22516,2647855461.86951
Country_c,Product_46,2018-01-01,1497330162.46517,850398777.318409,235591222.176276
Country_j,Product_92,2019-02-01,277585.602763518,256534.113998633,236894.796748148
Country_h,Product_11,2017-12-01,2691176.96511498,2324460.17431505,1970197.35877635
Country_g,Product_69,2018-04-01,285614.7166774,217591.641724509,149380.190522432
Country_d,Product_24,2017-09-01,7884.8656007735,7094.08970443353,6240.54592156287
Country_a,Product_31,2018-02-01,0,0,0
Country_f,Product_57,2019-02-01,387377.481727816,157005.245143213,0
Country_f,Product_62,2017-10-01,123174766.473322,97753584.3012225,72553208.445286
Country_h,Product_14,2017-09-01,13368.8877666568,12040.3754079013,10691.7905147531
Country_a,Product_14,2019-04-01,26970.5048865013,24377.7631428772,21590.689648007
Country_d,Product_60,2018-10-01,852367.609648935,731527.69042581,603693.68629426
Country_e,Product_53,2018-05-01,16765.2023922968,15245.1374380668,13690.5516288313
Country_e,Product_18,2019-05-01,448.707516737115,367.481118576952,290.281221242162
Country_g,Product_14,2018-10-01,32156.1692616022,28859.2518641937,25621.0140782762
Country_g,Product_22,2017-10-01,14185.6972366968,10566.7365222984,6652.63685092825
Country_g,Product_58,2017-08-01,262814.009937602,237710.312453175,211514.646972398
Country_b,Product_31,2017-12-01,62803.3743437383,47675.0776994928,31208.344330344
Country_i,Product_12,2019-04-01,896367.275929918,831735.484175254,769707.775343621
Country_d,Product_65,2019-04-01,9088.68368793036,6799.0651230339,4422.41900561868
Country_c,Product_46,2019-03-01,836207460.648103,224277421.759385,0
Country_b,Product_34,2018-09-01,7055159820.97513,6480521838.04571,5883349349.27865
Country_e,Product_30,2018-08-01,34791.1455666031,30789.9278789261,26812.5090590922
Country_j,Product_31,2017-12-01,0,0,0
Country_b,Product_37,2019-06-01,172232677.434125,155763429.16672,139194982.365904
Country_c,Product_4,2018-05-01,24022923.5836497,20766884.3765503,17824650.1546262
Country_b,Product_11,2019-05-01,6214765.15975039,5810956.21448057,5440085.09227424
Country_f,Product_39,2017-08-01,12590807.4501572,10748064.8071102,8869127.51772258
Country_b,Product_11,2017-10-01,4647890.37887779,4259606.97872425,3862290.08448776
Country_e,Product_70,2019-03-01,8275041.37207952,6513896.44796767,4814079.38925148
Country_h,Product_14,2017-12-01,13367.4049033885,12040.7045954223,10863.4685947245
Country_f,Product_60,2017-09-01,186019.69820968,87705.3556265486,0
Country_b,Product_42,2019-05-01,1100059625.06726,1042894090.3094,989060281.728434
Country_i,Product_90,2019-02-01,1257057059.65965,922647925.884889,591456833.160445
Country_f,Product_31,2018-05-01,0,0,0
Country_h,Product_10,2019-01-01,3740.92361977048,2600.3711640763,1443.17525888642
Country_h,Product_16,2018-12-01,1611889.22489131,1529347.57104755,1447190.25616623
Country_a,Product_24,2018-03-01,592.76112136987,311.871151436693,33.8341480608387
Country_d,Product_22,2017-10-01,1545.51853781594,1115.66928798555,701.110030242131
Country_a,Product_7,2018-01-01,1010592106.35754,905635144.628178,800727960.132141
